rep,id,eta_Cl,eta_V1,eta_Q,eta_V2,eta_S,eta_R0,eta_gamma,eta_MTT
7,17,-0.00576197,-0.368335,-0.00485069,0,-0.00243766,0.000582396,0.00724854,-0.000688494
8,17,-0.000278632,-0.29646,0.00993649,0,0.0153862,-0.000401931,0.000661896,-0.00066797
9,17,-0.00509869,-0.337809,0.00287246,0,0.00759327,-0.000474607,-0.00875776,-0.000211082
10,17,0.00785541,-0.324651,0.011264,0,0.00110414,0.000777922,-0.00556269,-0.00170135
1,18,-0.00186779,-0.0828688,0.00381713,0,0.00872733,-0.0021061,0.00240853,-9.91127e-05
2,18,-0.000461012,-0.0767797,0.00294009,0,0.0129161,-0.00265222,0.00380189,0.00209258
3,18,-0.0079922,-0.0731265,-0.00915551,0,0.00485983,-0.000663225,-0.00603755,0.000499548
4,18,-0.00478943,-0.0806731,0.00578841,0,0.019203,-0.00242158,-0.00858813,-0.000363697
5,18,-0.0083377,-0.0759996,0.000676449,0,-0.003665,-0.00165944,-0.00893544,0.00120427
6,18,-0.00287242,-0.0766143,0.00230028,0,0.0116967,-0.000510914,0.00425019,0.000381511
7,18,-0.007437,-0.122939,-0.00148959,0,-0.00690787,-0.000570696,-0.00771708,-0.00100866
8,18,0.00289864,-0.155461,-0.00130839,0,-0.014319,-0.00057134,-0.00400118,-0.000362027
9,18,0.00532112,-0.10671,0.0037962,0,0.00799032,-0.000634111,-0.00453774,0.00140079
10,18,-0.0114152,-0.120877,-0.00392171,0,-0.00343099,-0.000626697,0.00301346,0.00012216
1,19,-0.00379942,0.285399,-0.00815268,0,-0.00115863,0.00127954,-0.00153099,-0.000165119
2,19,0.00140161,0.225448,0.0176694,0,0.00364085,-0.000690573,0.0063029,0.00108638
3,19,0.00165462,0.35932,-0.00567178,0,-0.00553992,-0.000729691,-0.00467648,-0.000908153
4,19,0.00473216,0.354008,0.0125963,0,0.00754606,0.00085958,-0.0192186,0.00128233
5,19,0.00360186,0.295096,-0.00578265,0,-0.0228771,0.00156556,-0.00481843,0.00135497
6,19,0.000493237,0.312224,0.00643789,0,-0.00674251,-0.000651917,-0.00945159,8.71625e-05
7,19,0.00736877,0.251449,0.00188313,0,-0.00634361,0.000379094,-0.00968864,-0.00141064
8,19,-0.00635827,0.397672,-0.000294309,0,-0.0182466,0.000931501,-0.0108829,0.000271023
9,19,0.00297974,0.265221,0.00597963,0,0.00122957,0.0011084,-0.0122498,-0.000719248
10,19,0.00332772,0.394828,0.00253321,0,0.00410033,-0.0007636,-0.00899563,0.000578161
1,20,-0.00458756,-0.309516,-0.00122724,0,-0.00287337,0.000317381,-0.00516069,-0.00129946
2,20,2.68047e-05,-0.393579,0.00169758,0,0.00730785,-0.00105434,0.00894315,0.00110613
3,20,-0.00946389,-0.378421,-0.00850937,0,0.0200691,0.000310992,0.00506493,0.00161425
4,20,0.00097583,-0.312416,-0.00700552,0,0.00109457,0.00108188,0.00113922,-1.07974e-05
5,20,-0.000759581,-0.422154,-0.00345202,0,0.00973808,0.00213484,0.0155669,0.000712044
6,20,-0.00545611,-0.359289,0.000916932,0,0.000986589,0.00159775,0.000653528,-0.000899964
7,20,-0.0043661,-0.316973,-0.00445081,0,-0.00315485,-0.000935765,0.00181388,-0.000283204
8,20,-0.00380871,-0.378628,0.0109595,0,0.0207277,-0.00144941,-0.0072455,0.000268863
