rep,id,eta_Cl,eta_V1,eta_Q,eta_V2,eta_S,eta_R0,eta_gamma,eta_MTT
9,10,-0.00403653,0.227913,0,0,0.00311749,0.00228623,0.00357218,-0.00104045
10,10,-0.00352421,0.239841,0,0,0.00823793,-0.00151136,-0.00484044,0.000761084
1,11,0.00123904,0.633604,0,0,0.00353449,3.31507e-05,0.00410712,-0.0017219
2,11,-0.00302683,0.596273,0,0,0.00202521,-0.00266291,0.00143354,-0.000745508
3,11,-0.0060398,0.60748,0,0,-0.00220544,-0.00184831,0.00177428,-4.46759e-05
4,11,-4.65531e-05,0.674491,0,0,-0.00699712,0.000519781,0.0142549,0.000995179
5,11,-0.000652216,0.614589,0,0,0.00341193,0.000417629,-0.00936509,-9.52094e-05
6,11,0.00209453,0.679354,0,0,0.00536921,-0.000330372,0.0016343,-9.83896e-05
7,11,7.23074e-06,0.615147,0,0,-0.00717712,0.00178368,0.0100784,0.0022574
8,11,-0.00106735,0.674677,0,0,0.00880709,0.00260378,0.0077052,-0.00105355
9,11,-0.0018752,0.671122,0,0,0.00292908,-0.00296643,-0.00200375,-0.000562502
10,11,-0.000792692,0.710618,0,0,0.00449427,-0.00120399,-0.0051312,-0.000790085
1,12,-0.000794702,-0.186384,0,0,-0.000719377,0.00236202,0.00295976,-8.76034e-05
2,12,0.00614137,-0.120342,0,0,-0.00584793,0.000976298,-0.00219186,-0.00120117
3,12,3.97119e-05,-0.196752,0,0,0.0142774,0.0024704,0.00535634,0.00128407
4,12,-0.000529097,-0.160487,0,0,-0.00525339,0.000911328,0.0133933,0.00161964
5,12,0.00217254,-0.165002,0,0,-0.0169111,0.00216751,-0.00259244,0.000327611
6,12,0.000362648,-0.147432,0,0,-0.00323351,0.00390919,0.0154876,-0.000318653
7,12,0.00162307,-0.16986,0,0,0.0015877,0.000953848,-0.0120782,-0.00124364
8,12,-0.00529669,-0.211406,0,0,0.0121914,0.000320619,-0.000334567,-0.000249269
9,12,-0.00421954,-0.187101,0,0,0.0086287,0.00511393,0.00259061,-0.00073404
10,12,0.00130464,-0.189562,0,0,-0.000748223,-0.000119743,0.00364966,-0.000533981
1,13,-0.00286579,-0.198828,0,0,-0.0117599,-9.48537e-05,0.000125065,0.00215293
2,13,0.00311626,-0.157424,0,0,-0.00562041,0.00100484,0.00602502,0.00171352
3,13,-3.99815e-05,-0.189812,0,0,-0.0125318,0.00144119,0.00202158,-0.000555861
4,13,0.001648,-0.215463,0,0,0.00464407,0.000482528,0.00278308,0.000882625
5,13,0.000491179,-0.16667,0,0,-0.00600616,0.00252165,-0.00138565,0.00156264
6,13,-0.00306605,-0.224942,0,0,-0.00249952,-0.00215204,-0.0137134,-0.00129237
7,13,-0.00338067,-0.166898,0,0,-0.000428002,0.00235848,3.61623e-05,-0.00148833
8,13,0.000738408,-0.225877,0,0,-0.000676329,-0.000749872,0.000111133,-0.000170769
9,13,-0.00140322,-0.20119,0,0,-0.0062798,-0.000114775,0.00370318,-0.000268177
10,13,0.00381736,-0.156572,0,0,0.00195215,0.000297192,-0.00599648,-0.000340456
1,14,-0.00659575,-0.0597893,0,0,0.00284778,-0.00261067,-0.0106198,0.000686186
2,14,0.00363782,-0.0612452,0,0,0.000142516,-0.00406237,-0.00588532,-0.00302522
3,14,0.00219443,-0.0786928,0,0,-0.00717166,-0.00329522,0.00117717,-0.000363252
4,14,-0.000624741,-0.0884897,0,0,0.00835884,0.00252997,0.00592057,-2.39724e-05
5,14,-0.000607427,-0.102637,0,0,0.00336077,0.00053278,0.00235769,-0.00319308
6,14,-0.00460674,-0.124518,0,0,4.74983e-05,0.000362674,0.00282166,-0.001982
7,14,0.000373269,-0.0872136,0,0,0.0202423,0.00198512,0.00299388,0.000370016
8,14,-0.00164123,-0.0637275,0,0,0.00447964,9.55861e-05,0.00267128,-0.00213391
9,14,-0.00659258,-0.137118,0,0,0.0171838,-0.000978189,0.00781805,-0.00125616
10,14,0.00120555,-0.146528,0,0,-0.00431243,0.000752738,0.000796696,0.00304375
1,15,-0.00201189,-0.0847645,0,0,0.000297122,-9.74654e-05,0.0088186,-0.00116116
2,15,-0.00225763,-0.0433072,0,0,-0.00338515,-0.000968505,-0.00848815,-0.000179829
3,15,-0.0021831,-0.0604577,0,0,-0.0112113,0.00161419,0.00430395,-0.00164967
4,15,0.00677949,-0.0920269,0,0,0.00420061,-0.00326776,0.00424272,-0.000251039
5,15,-0.00263041,-0.0848668,0,0,-0.00418151,0.00132412,0.0108978,-2.50642e-05
6,15,0.00712333,-0.0657888,0,0,-0.0148415,-0.00169051,0.00207502,0.00123653
7,15,-0.00138975,-0.0759895,0,0,-0.00616966,0.000381761,-0.00436848,0.00136555
8,15,0.00146602,-0.0678863,0,0,0.00675306,0.00111518,0.000813431,-0.000635547
9,15,0.00323345,-0.0439043,0,0,0.00744061,-0.00224587,0.00292714,-0.000318473
10,15,-0.00181925,-0.109122,0,0,0.00149115,-0.00410526,0.00340653,-0.000936807
1,16,0.000480313,-0.0622584,0,0,0.0107879,0.00184251,-0.00632289,-0.00154951
2,16,-0.00198842,-0.0939604,0,0,0.00968656,-0.000797766,-0.000701371,0.00117568
3,16,0.00560382,-0.0424428,0,0,0.00435472,-8.75979e-05,-0.00668524,-0.000476379
4,16,0.000969543,-0.107609,0,0,-0.000328871,-0.00202939,-0.00290883,0.000545325
5,16,0.00473546,-0.0680299,0,0,0.00354865,-0.00221164,-0.00172338,-0.000255639
6,16,-0.00625878,-0.0896442,0,0,-0.0110416,0.00227981,0.00214596,0.00181763
7,16,0.00238637,-0.0975282,0,0,-0.00241017,-0.00129054,-0.00364669,-0.00182628
8,16,-0.000784822,-0.0864729,0,0,-0.0111892,-0.00572692,0.00550127,0.00111574
9,16,-0.00398099,-0.150821,0,0,-0.00185991,0.00259876,-0.00148176,0.00106022
10,16,0.0021104,-0.0395451,0,0,-0.00182349,-0.00102797,0.00755565,0.000717077
1,17,-0.0027416,-0.296751,0,0,0.00444167,-0.0030727,-0.00367492,-0.00169842
2,17,-0.00136379,-0.337215,0,0,0.0100437,-0.000613224,0.0124439,-0.000107928
3,17,0.00296156,-0.274069,0,0,-0.00583613,-0.00347414,0.00329609,0.000924119
4,17,-0.00079189,-0.381381,0,0,-0.00796927,-0.00426276,0.00682136,-0.000141514
5,17,0.00438953,-0.401172,0,0,-0.00813624,0.001843,0.00188047,-0.00060721
6,17,0.000975465,-0.367459,0,0,0.00281651,-0.000706784,-0.011371,-0.00147887
7,17,0.00250787,-0.340784,0,0,0.000664833,-0.00125111,-0.00305723,-0.000819167
8,17,-0.00261178,-0.378861,0,0,0.00442426,0.00029499,-0.00546031,-0.00161366
9,17,0.00199895,-0.336865,0,0,-0.00297166,0.000493283,0.00582103,-0.00104649
10,17,-0.0021804,-0.324849,0,0,-0.000804451,-0.00344413,0.00108322,-0.00261913
1,18,0.000319602,-0.105428,0,0,-0.00262164,-0.00343919,0.00342667,-0.000232146
2,18,-0.0018674,-0.0787944,0,0,0.00571237,0.00232993,-0.00854617,-0.00050189
3,18,-0.000894386,-0.0980107,0,0,-0.00873799,-0.000336651,0.00753903,-0.0015896
4,18,-0.00451124,-0.106004,0,0,7.12884e-05,-0.000213688,0.00380494,-0.000365054
5,18,-0.00194062,-0.122827,0,0,0.0115063,-0.00141701,0.000460861,-0.00110906
6,18,0.000225604,-0.0756103,0,0,0.00717926,0.00219374,-0.00161027,-0.00106007
7,18,-0.0017976,-0.0883651,0,0,-0.00117876,-0.00340437,-0.00059892,0.000865769
8,18,-0.00509717,-0.167946,0,0,0.000460609,0.00085722,0.0121696,-0.00099516
9,18,9.82017e-05,-0.0748727,0,0,0.00915553,-0.00346273,-0.0053629,0.00019389
10,18,0.00263793,-0.0916207,0,0,-0.001895,-0.00338489,-0.0125671,-0.00183502
1,19,0.00362362,0.352606,0,0,0.00606458,0.000103598,-0.00377857,-0.000278411
2,19,0.00495372,0.29007,0,0,-0.00800518,0.000333573,-0.00429277,0.00158797
3,19,-0.00233293,0.285744,0,0,-0.00783698,0.000951536,-0.00129297,0.00108885
4,19,0.0017392,0.327255,0,0,-0.00240438,0.0021237,-0.00546634,-0.000682117
5,19,-0.00038414,0.309884,0,0,-0.00764061,0.00172325,-0.0072871,0.0013701
6,19,0.00459219,0.311289,0,0,-0.00450801,-0.00173751,-0.00261609,0.00107836
7,19,0.00147294,0.284639,0,0,0.00994407,-0.00267449,-0.00500379,0.00206108
8,19,0.00171794,0.346742,0,0,0.00411107,0.00336849,-0.0117816,-0.000618475
9,19,-0.0018195,0.329665,0,0,-0.00397314,-0.00136504,0.00149875,0.00120188
10,19,-0.00140377,0.2848,0,0,0.00876962,-0.00011549,-0.00988391,0.000654881
1,20,0.00088236,-0.334265,0,0,0.0114601,-0.00304311,-0.00573343,-0.00108919
2,20,-0.00237433,-0.454586,0,0,0.00498227,0.000693283,-0.000872265,0.00143056
3,20,-0.00139222,-0.314929,0,0,-0.000243367,-0.000576771,-0.00046049,-0.00197282
4,20,0.000413238,-0.367691,0,0,-0.00106516,-0.000887084,0.000710072,0.00160186
5,20,-0.0029565,-0.318946,0,0,-0.00494706,-0.00164036,-0.000945441,0.00256085
6,20,0.00110771,-0.384843,0,0,0.00500942,-0.00127586,0.00549018,-0.00153859
7,20,-0.0014108,-0.359601,0,0,-0.00103064,-1.79632e-05,0.00134206,-0.000879715
8,20,-0.00329386,-0.360392,0,0,0.00412737,0.000582243,0.00294665,0.000733352
9,20,0.000799204,-0.339199,0,0,-0.00605847,-0.000402978,0.00337391,0.00020344
10,20,-0.000766312,-0.351612,0,0,-0.000985747,-0.000917154,0.00449614,0.000110518
1,21,-0.00496663,0.079538,0,0,0.000408721,0.000102718,0.000916522,-0.000708256
2,21,0.000608608,0.0737701,0,0,0.00416375,0.0027017,0.00769478,0.000365869
3,21,-0.00120556,0.158256,0,0,0.00395977,0.00140726,-0.0046818,-0.00191318
4,21,-0.00238144,0.070643,0,0,-0.000654358,-0.000533064,-0.00516956,4.19302e-05
5,21,0.00411012,0.173112,0,0,-0.00186225,-0.00392003,-0.0104716,-0.00129629
6,21,0.00247074,0.123567,0,0,-0.00899293,0.000825087,0.00223276,0.000147356
7,21,-0.00118904,0.134394,0,0,-0.00370659,-0.00127823,-0.00321777,0.000562097
8,21,-0.000122881,0.126478,0,0,-0.00936067,0.00662557,-0.00993358,-0.0024696
9,21,-0.0020497,0.0982079,0,0,0.00388546,-0.00256754,-0.000342355,0.000282267
10,21,-0.00171579,0.116691,0,0,0.00964361,-0.000908072,-0.0060057,0.000118158
1,22,0.00288179,-0.456012,0,0,0.0062565,-2.07653e-05,0.00289811,-0.000748516
2,22,-0.00570851,-0.412693,0,0,0.000874788,0.00236319,-0.00188363,-0.0001552
3,22,0.000697834,-0.402581,0,0,0.00128013,0.000230726,0.00147741,-0.00116825
4,22,-0.00319496,-0.407111,0,0,-0.00101053,0.00341583,-0.000981609,-0.00181489
5,22,-1.72444e-05,-0.416296,0,0,-0.00149789,0.00111511,-0.00146381,-0.00221352
6,22,0.00240692,-0.372578,0,0,0.00651603,-0.00304643,0.0121464,-0.00288222
7,22,0.000126778,-0.404975,0,0,-0.0132939,-0.000500536,0.00616802,-0.00208568
8,22,-0.00489053,-0.477619,0,0,-0.00509036,0.00225907,0.00544557,0.000285694
9,22,-0.000308417,-0.406637,0,0,0.00202084,-0.000330121,-0.0046675,0.000129745
10,22,0.00331942,-0.445814,0,0,0.0125487,-0.00236779,-1.21817e-05,0.00258446
1,23,0.00231851,0.587654,0,0,0.0079092,0.00109782,-0.0108646,-9.98151e-05
2,23,-0.00400378,0.50172,0,0,-0.000395833,0.000362474,0.000169245,-0.00283149
3,23,-0.00129613,0.564743,0,0,0.00751311,0.000499438,-0.0056181,-0.002264
4,23,0.00471485,0.572896,0,0,0.00946817,0.000162497,-0.00776339,-0.000942848
5,23,0.00430018,0.574693,0,0,0.00451683,0.00333545,0.00257534,0.00013243
6,23,0.00118453,0.606366,0,0,0.000329077,0.00122864,0.000499756,-0.00203773
7,23,-0.000576758,0.61361,0,0,-0.0022178,4.4474e-05,-0.000377056,0.000787649
8,23,0.00488807,0.585429,0,0,0.00726905,-0.000845532,0.0132288,-0.000113147
9,23,0.00229239,0.572629,0,0,-0.0104808,-0.00392363,0.0068897,0.000210381
10,23,-0.00491678,0.534284,0,0,-0.000670065,-0.00451682,-0.00132883,0.000754461
1,24,-0.00275123,0.0849452,0,0,-0.00633051,-0.000992373,-0.00157753,0.00110824
2,24,-0.00181295,0.046971,0,0,0.00123687,0.000609481,0.00593676,-0.00121321
3,24,0.00473706,0.0985987,0,0,-0.00204263,-0.00503053,-0.000970301,-0.00100941
4,24,0.00357178,0.0739313,0,0,-0.0103813,-0.00521659,0.00801302,-0.00252671
5,24,-0.000361679,0.0528313,0,0,-0.010186,0.00135615,0.00903981,-0.000877429
6,24,-0.00448158,0.108264,0,0,-0.0176206,-0.0019765,0.0109986,-0.000768467
