rep,id,eta_Cl,eta_V1,eta_Q,eta_V2,eta_S,eta_R0,eta_gamma,eta_MTT
6,13,0.00126135,-0.20731,0.00487455,-0.0104291,0.00451065,-0.00133118,-0.0105704,-0.000639845
7,13,0.000985554,-0.130214,0.0114696,0.0123767,-0.0145422,0.00160062,-0.000136988,-0.00344007
8,13,-0.00312547,-0.129906,0.00221727,0.0148367,-0.00123904,-0.00393015,-0.00107217,0.00197382
9,13,0.000595291,-0.263508,0.0213072,0.0156215,0.020368,0.00303415,0.00442375,0.00467887
10,13,-0.00156924,-0.195974,-0.00439529,0.0135291,0.0132534,0.00179272,0.00325742,0.00166247
1,14,-0.00125608,-0.124492,-0.00616111,-0.008605,0.0095569,0.00384307,0.000937904,-0.00421107
2,14,0.00167724,-0.0506002,0.00599109,-0.00253215,-0.0101837,0.00149556,-0.00352126,0.00135855
3,14,-0.00164066,-0.0779508,0.00117919,0.0176942,-0.0136072,-0.00230246,0.00588739,0.000953161
4,14,-0.000401895,-0.00220008,-0.00955868,-0.00179021,-0.0182227,-0.0031281,-0.0107889,0.00033666
5,14,-0.000413955,-0.0961054,0.00694628,0.00682602,-0.00810326,0.00191897,0.00201638,-3.72718e-05
6,14,-0.0041139,-0.116957,0.00517304,-0.00220935,-0.00649309,0.00484612,0.00189922,-0.00197504
7,14,-0.00194626,-0.0594379,0.00691481,-0.000701272,-0.00291243,0.000588437,-0.0109824,-0.00135001
8,14,-0.000593247,-0.0564021,0.0108366,0.0050388,0.000227749,-0.000414521,0.00288083,0.00404554
9,14,0.00378027,-0.087985,0.0025327,-0.0134802,-0.0123064,4.68646e-05,-0.00508447,-5.23159e-05
10,14,-0.00321739,-0.0640596,-0.00645029,0.00541412,0.00720527,0.00170373,-0.00842931,-0.00085513
1,15,-0.00252346,-0.0986816,0.00299867,0.00828816,-0.000231275,-0.000333687,-0.00409648,0.00147406
2,15,-0.00201346,-0.00999553,-0.00912513,-0.00431182,0.0234955,-0.00083102,0.00165403,-0.00691905
3,15,-0.00212749,-0.127139,-0.000285482,-0.0141708,-0.00160407,-4.78558e-06,-0.00271758,-0.0012396
4,15,0.00116314,-0.0552806,0.0173783,-0.0223776,-0.0262165,0.00287578,0.0173271,0.00132364
5,15,0.00391792,-0.0703858,0.00540258,0.00156961,0.00245597,-0.00286274,0.00597998,0.00429066
6,15,-0.000772322,-0.0989734,0.0110254,-0.000695092,-0.00582543,0.00021896,0.003691,-0.00629792
7,15,0.00110747,-0.065404,-0.00431144,-0.0116565,-0.0188355,-0.000195372,-0.00511496,0.000918047
8,15,-0.0006577,-0.00193188,-0.00272376,0.00979956,-0.00889743,0.00222977,0.00209547,0.00106846
9,15,-0.00483425,-0.0806244,0.010158,0.00797439,0.0212305,0.00106753,-0.000383822,0.000272954
10,15,0.000105837,-0.055856,-0.00588647,-0.0163313,-0.0222072,-0.00287281,0.0129703,0.000318578
1,16,0.00375294,-0.125723,0.00123699,-0.00690046,-0.0068253,0.000672641,-0.004219,-0.00190672
2,16,0.000141696,-0.109381,-0.0140479,0.0210322,-0.00144951,-0.000697793,0.0118302,0.000972079
3,16,-0.00331471,-0.0689527,-0.0115123,-0.0153566,0.000528681,0.00154145,-0.00158716,-7.51256e-05
4,16,-0.00100062,-0.0447402,0.00207485,0.0167354,0.00237786,-0.000135282,-0.00827526,0.0025817
5,16,0.00360222,-0.148484,-0.000970028,0.00416505,0.00165807,-0.0032282,-0.00460748,0.00307694
6,16,0.00168503,-0.123688,0.0190314,-0.00175488,0.00223825,0.000900137,0.000484731,0.00105781
7,16,-0.000815423,-0.103922,-0.00367516,-0.00241727,-0.0121004,0.00058007,0.000548252,0.0034072
8,16,0.00139768,-0.129398,0.00400547,0.00922045,-0.00939546,0.00276507,-0.00582713,-0.000272893
9,16,-0.00324651,-0.0744905,-0.00813453,0.0127048,-0.0420813,-0.00107837,-0.0010762,-0.00143944
10,16,-0.000830057,-0.161125,-0.00328021,0.0219379,-0.000857862,0.000237567,0.0087619,0.004539
1,17,0.000370198,-0.323588,0.0042566,-0.0151599,0.00570487,-0.00300232,0.00651161,-0.00323863
2,17,-0.000217008,-0.386777,-0.00171314,-0.0175026,0.00805132,-0.00150226,0.00267932,-4.00107e-05
3,17,-0.00266874,-0.238437,0.00736019,0.00693547,-0.0170936,0.00384142,-0.00351744,-0.000852331
4,17,-0.00138291,-0.271757,0.010587,-0.00722807,-0.0133431,0.000929576,-0.00987421,-0.00325352
5,17,-0.00393617,-0.382857,-0.00125242,-0.0335928,0.0127958,7.88855e-05,-0.00222173,-0.00204998
6,17,-0.000383331,-0.331544,0.00276487,-0.00676572,0.00458209,-0.00421867,-0.000524147,-0.00073598
7,17,-0.00335111,-0.369056,0.00433767,-0.00106369,0.00194154,0.000263176,-0.00348166,-0.00286345
8,17,-0.00604543,-0.409086,0.00340552,-0.00436266,-0.0084817,-0.00136812,0.00696508,0.00111661
9,17,-0.00105728,-0.30748,0.00386787,0.00157402,-0.000496338,-0.000558699,0.0056176,0.000349681
10,17,-0.0041997,-0.347671,-0.00377409,-0.0163532,0.00104024,-0.00118028,0.000924639,-0.00675423
1,18,-0.00272637,-0.0777105,0.00546675,-0.00313205,0.00535805,-0.000266128,-0.000873996,-0.00309157
2,18,-0.00416825,-0.132624,0.0061664,0.00476324,0.00022399,-7.92966e-05,0.00310251,0.00365329
3,18,-0.00813677,-0.124525,0.0147649,-0.00112848,0.00493139,0.00218415,-0.00493943,0.000318297
4,18,-0.0027841,-0.10128,0.00421034,-0.00828908,0.00684263,-0.00033383,-0.00402313,0.000249188
5,18,0.000840334,-0.0320259,0.0149293,0.00944908,-0.0140205,0.000573588,-0.00167292,0.00111673
6,18,-0.00257956,-0.0801715,0.0125497,-0.00832209,0.0137841,-0.00256715,0.00236501,0.00256645
7,18,0.000363946,-0.112181,0.0138472,0.00771663,-0.0105614,-0.000454932,0.0039023,0.000112301
8,18,0.000624664,-0.0933056,-0.00522212,0.00443949,-0.00255365,0.00042344,-7.3931e-05,0.000284149
9,18,0.00103908,-0.126289,-0.00182066,-0.0269292,-0.00339374,0.00118151,-0.0067487,-0.00150731
10,18,0.00298202,-0.145304,0.00791367,-0.00666535,0.00530248,-0.00110912,0.000406063,0.00344956
1,19,0.00045224,0.348548,0.00220135,-0.00475262,0.00269343,-0.00203213,-0.00203205,0.00486115
2,19,0.00524968,0.312567,-0.00953201,0.0145193,-0.0167487,6.05465e-05,0.00189241,0.00372745
3,19,0.00308713,0.314594,0.00140903,-0.00683513,-0.0106606,-0.00223493,-0.00264848,0.00236242
4,19,0.00390003,0.352966,0.00257753,0.0132977,-0.00831893,-0.00298484,-0.00748473,-0.00237817
5,19,-4.42292e-05,0.387699,0.00369094,0.0104223,0.00839175,-0.000325814,-0.00281417,-0.000219751
6,19,0.000258627,0.320225,0.00396701,-0.0073859,-0.00480568,-0.000215609,-0.0176435,0.00339644
7,19,0.00185411,0.301094,-0.00390924,-0.00564747,-0.0084608,0.0026315,-0.00432797,-0.00301035
8,19,0.000126458,0.250323,-0.00647132,-0.00131835,0.0107147,-0.00355457,-0.0116281,0.00285002
9,19,0.00260775,0.307279,0.00702852,-0.0144547,-0.00461448,0.000902709,-0.00431133,0.00500263
10,19,-0.00104253,0.307935,0.00157256,0.00786271,0.0137021,-0.00249047,-0.00892141,0.000746132
1,20,-0.00278734,-0.382283,-0.0058563,0.0142751,0.00621526,-0.000526758,0.013168,0.00438921
2,20,0.00253125,-0.318809,0.00781654,-0.0180437,0.0157436,-0.000147978,-0.00207454,-0.000102602
3,20,-0.00400674,-0.325541,-0.00112694,-0.00299433,-0.0174995,-0.00393353,-0.000152276,-0.00302063
4,20,0.000962742,-0.277008,0.00147536,0.0319866,-0.00777161,-0.00191798,0.000218428,0.00193421
5,20,-0.00105337,-0.286753,-2.59541e-05,-0.0112786,-0.00241175,-0.000925841,-0.00663917,-0.00157009
6,20,0.000548564,-0.361693,0.01009,0.0148286,-0.0045756,0.00189227,-9.8951e-05,0.00227707
7,20,-0.00362431,-0.384173,0.00123177,0.0183319,-0.00352127,-0.0011347,0.00269621,-0.00413544
8,20,-0.00588518,-0.3779,-0.00823741,0.023905,0.00576893,-0.00133059,0.00873736,-0.00424702
9,20,-0.00133208,-0.316821,0.010849,0.00469381,0.00674597,0.00184051,-0.00289543,0.000389623
10,20,0.00222897,-0.355236,0.0104785,0.00192447,0.00867448,0.000508938,0.00112729,0.00247197
1,21,0.00300363,0.0796739,0.00594645,0.00315031,-0.00912863,0.00330325,0.0100194,0.000486912
2,21,-0.000236329,0.0938049,-7.48972e-06,0.00257429,-0.00585301,0.00319973,-0.0138603,0.00194023
3,21,-0.000198379,0.0778732,-0.005046,0.00879206,-0.00437458,-0.000127782,-0.00311749,0.00263947
4,21,0.00428389,0.116169,-0.00462276,-0.0169288,0.0162238,0.00246761,-0.00333944,0.0007978
5,21,-0.000206049,0.152504,0.00515529,-0.00719726,-0.00280494,-0.000650672,-0.00936644,9.36344e-05
6,21,0.00675813,0.118533,-0.000808868,-0.0116983,0.0159284,0.000267602,0.00560502,0.000913205
7,21,0.00117634,0.124967,-0.00313819,-0.00789506,0.00457749,-0.000491999,-0.00191504,0.00307336
8,21,-0.00544979,0.0650235,-0.00153433,0.00548619,-0.00418697,0.00264417,-0.00382084,0.00279735
9,21,-0.00152309,0.126285,0.00221565,0.000613488,0.0155316,-0.00133641,-0.011611,0.00184443
10,21,0.0060935,0.041582,0.00305577,0.00720175,-0.00306206,0.0020476,-0.0023907,-0.00112921
1,22,-0.00205147,-0.463437,-0.00750172,0.00152706,-0.00616134,-0.00342406,0.00877998,0.00194852
2,22,0.000985712,-0.461028,0.0022509,8.46994e-05,0.00995413,0.00190155,-0.00220434,0.00210211
3,22,-0.000781601,-0.426764,0.00153314,0.00896693,0.0220219,0.00258984,0.00753492,0.00311186
4,22,-0.00395283,-0.432542,-0.00615027,-0.017521,-0.00530447,-0.000461529,0.00207216,-0.000483374
5,22,0.00193838,-0.447907,0.00485833,-0.014678,0.011381,-0.000493392,-0.000181398,0.000103346
6,22,-0.00271772,-0.380666,-0.00411094,0.0146264,-0.00447075,-0.000593372,-0.00950784,-0.000688527
7,22,0.00204842,-0.357522,0.00948084,-0.00766926,-0.00335737,0.000875622,0.00242173,-7.39242e-05
8,22,-0.00117668,-0.349667,-0.000940585,-0.00962506,0.00248794,0.00124209,0.00292548,-0.000624669
9,22,-0.00345037,-0.480238,-0.000359754,-0.0173572,0.00636332,0.000773092,-0.00119022,-0.0014684
10,22,-0.00310768,-0.354696,0.00367707,0.0147115,-0.0032878,-0.000740197,0.00160964,-0.00129171
1,23,0.00439956,0.56021,0.00686563,-0.00219639,-0.01869,-0.00386243,-0.00141673,-0.000128687
2,23,0.00154043,0.614477,0.0113388,0.00217032,0.00566323,-0.000301544,0.00254192,0.00133232
3,23,0.00712533,0.57403,0.0054658,-0.0187479,-0.0014299,-0.00313252,-0.00237843,-5.50666e-05
4,23,0.00583149,0.564019,-0.00572059,0.0042858,-0.00420585,-0.00317955,0.00188652,0.000958005
5,23,-0.00107155,0.553534,0.00854086,-0.00608533,0.0101044,-0.00283175,0.00725466,0.00229632
6,23,-0.00281928,0.527835,0.00391092,0.00516507,-0.014631,0.00230029,0.00808224,-0.00208055
7,23,0.00123363,0.489922,0.0223818,-0.0185367,-0.0115804,0.00232505,0.00477553,-0.00468078
8,23,0.0025378,0.559275,0.00631454,0.021728,0.00337673,0.0017122,0.00022473,0.000881474
9,23,-0.000699338,0.589538,-0.0122826,0.00770579,0.0129825,-0.00175955,-1.2513e-05,4.67762e-05
10,23,0.000421611,0.563173,0.00717842,-0.0163201,0.0186781,-0.00409615,0.00578538,-0.00322035
1,24,-1.09592e-05,0.0883152,-0.00360126,-0.0111619,-0.0125762,-0.00491485,0.00653066,-0.00409235
2,24,-0.00214819,0.105865,-0.0179672,-0.00191994,-0.00622878,0.00244847,0.000240769,-0.00192877
3,24,0.00097408,0.0727337,0.00110887,-0.00761984,0.0104449,0.00151883,0.00381889,-0.002185
4,24,-0.00193073,0.0794715,-0.0114586,-0.0111113,0.0107982,0.00135844,-0.00108497,0.000518764
5,24,0.000909315,0.175775,0.00946026,-0.00800464,-0.0076521,0.00160629,0.000706168,-0.0011168
6,24,0.000828919,0.0614761,-0.0136127,-0.0161781,-0.00165435,-0.000214108,-0.00279288,-0.00348239
7,24,-0.00256558,0.0957201,-0.00470209,0.0163946,-0.0112725,-0.00159321,-0.00659738,-0.00228601
8,24,-0.00223349,0.0646774,-0.0233058,0.00654422,-0.00311088,0.00217953,-0.00419351,-0.00120316
9,24,-0.000938996,0.115905,-0.00883424,0.000197838,6.03797e-05,-0.00195683,0.00178142,-0.00141089
10,24,0.00121949,0.0882701,-6.81701e-05,-0.0243424,-0.0200845,0.00176612,0.00093866,-0.00209216
1,25,-0.000770979,-0.0221683,-0.00441537,-0.0020834,0.016265,0.000240757,0.00261566,0.00270386
2,25,0.00100295,-0.0992059,-0.00654263,0.0119014,0.000495741,-0.00175515,0.0104159,-0.00255616
3,25,0.0060468,-0.0560004,-0.0147941,0.00790164,-0.00501189,0.00348168,0.00427856,-0.00118038
4,25,0.00171085,-0.0992317,0.00401478,-0.0147944,0.0151179,-1.27521e-05,0.0044859,-8.70861e-05
5,25,-0.00288303,-0.0864846,-0.0149512,0.000429498,-0.00582408,0.000932892,-0.0071202,0.002113
6,25,0.00279808,-0.083475,0.00406818,0.000979861,0.00553855,-0.00273333,0.00193036,-0.000630927
7,25,-0.00173294,-0.0696155,-0.00873127,0.00553359,-0.00772903,0.00362203,0.0112309,0.000477335
8,25,-0.00256029,-0.088699,0.00272356,0.0073071,0.00182775,0.00320901,0.0110453,1.19606e-05
